author,date,source,summary,title,url
HUSSEIN MOHAMED,28/10/2017,the-new-york-times,"The Shabab, the Al Qaeda-affiliated militant group, claimed responsibility for the attack on a hotel popular with government ministers and Somali business leaders.","In Mogadishu, Truck Bomb and Gunmen Kill at Least 19 in Hotel Attack",https://www.nytimes.com/2017/10/28/world/africa/somalia-mogadishu-truck-bombing.html
ANNIE PFEIFER,28/10/2017,the-new-york-times,Halloween is complicated when you teach fairy tales. It’s no easier being the daughter of a professor than being the mother of a princess.,Opinion: Let It Go: Making Peace With Princesses,https://www.nytimes.com/2017/10/28/opinion/sunday/princesses-fairy-tales.html
SUSAN DOMINUS,28/10/2017,the-new-york-times,"The former actress, who has said that Harvey Weinstein sexually assaulted her, talks about the producer and about becoming an advocate for mistreated women.","Refusing Weinstein’s Hush Money, Rose McGowan Calls Out Hollywood",https://www.nytimes.com/2017/10/28/us/rose-mcgowan-harvey-weinstein.html
NAIMA GREEN,28/10/2017,the-new-york-times,"Artist Amy Sherald at her Baltimore, Maryland studio. Sherald was recently commissioned to paint an official portrait of Michelle Obama.",Opinion: The Perfect Woman to Paint Michelle Obama,https://www.nytimes.com/2017/10/28/opinion/sunday/michelle-obama-amy-sherald-painting.html
Nicholas Kristof,28/10/2017,the-new-york-times,President Trump’s E.P.A. is fine with children eating food tainted by a pesticide derived from a nerve gas.,Trump’s Legacy: Damaged Brains,https://www.nytimes.com/interactive/2017/10/28/opinion/sunday/chlorpyrifos-dow-environmental-protection-agency.html
THE EDITORIAL BOARD,28/10/2017,the-new-york-times,"It feels as if the American workplace may be changing, at last. Here’s how to make sure it does.",Editorial: Will Harvey Weinstein’s Fall Finally Reform Men?,https://www.nytimes.com/2017/10/28/opinion/sunday/harvey-weinstein-sexual-harassment.html
MARIN COGAN,28/10/2017,the-new-york-times,It can be risky to serve at the pleasure of powerful gatekeepers.,Opinion: When You Are Replaceable and He Will Never Be,https://www.nytimes.com/2017/10/28/opinion/sunday/sexual-harassment-women.html
THERESA BROWN,28/10/2017,the-new-york-times,It insults patients like me to conjoin our femininity and this frightening disease.,Op-Ed Contributor: Breast Cancer Is Serious. Pink Is Not.,https://www.nytimes.com/2017/10/28/opinion/sunday/breast-cancer-is-serious-pink-is-not.html
PETER MANSEAU,28/10/2017,the-new-york-times,The ghosts of a culture are shaped by its machines.,Opinion: How We Find Our Way to the Dead,https://www.nytimes.com/2017/10/28/opinion/sunday/death-ghosts-culture.html
FRANK BRUNI,28/10/2017,the-new-york-times,The 2016 election is forcing campuses to examine their dangerous estrangement.,Op-Ed Columnist: Too Many Colleges Flunk Trump 101,https://www.nytimes.com/2017/10/28/opinion/sunday/colleges-flunk-trump-101.html
ROSS DOUTHAT,28/10/2017,the-new-york-times,How our society screens out suffering and thereby makes it worse.,Op-Ed Columnist: The Misery Filter,https://www.nytimes.com/2017/10/28/opinion/sunday/misery-filter-suffering.html
,28/10/2017,the-new-york-times,"Citing Woody Allen, Bill Cosby, Wagner, Caravaggio and others, readers discuss whether an artist’s misdeeds should taint his or her work.","Letters: Bad Behavior, Great Art",https://www.nytimes.com/2017/10/28/opinion/sunday/artists-art-sexual-harassment.html
"DAVID E. SANGER, CHOE SANG-HUN and MOTOKO RICH",28/10/2017,the-new-york-times,"A debate is raging in both Japan and South Korea about the nuclear option, driven by the North’s rapidly advancing capabilities and concern the United States might hesitate to defend its allies.",North Korea Rouses Neighbors to Reconsider Nuclear Weapons,https://www.nytimes.com/2017/10/28/world/asia/north-korea-nuclear-weapons-japan-south-korea.html
BINYAMIN APPELBAUM,29/10/2017,the-new-york-times,"Jerome H. Powell, a Federal Reserve governor, participated in the construction of the current financial regulations and has defended most of them as necessary safeguards.","In Choice of Fed Chairman, Trump Downgrades Deregulation",https://www.nytimes.com/2017/10/29/business/federal-reserve-chairman-trump.html
BRYCE COVERT,29/10/2017,the-new-york-times,Trump promised growth. He shouldn’t limit access to contraception.,Contributing Op-Ed Writer: The Economy Can’t Grow Without Birth Control,https://www.nytimes.com/2017/10/29/opinion/economy-birth-control.html
Clifford Krauss,29/10/2017,the-new-york-times,The Kremlin has used the company to help Venezuela’s government avoid collapse as Moscow looks to project more economic and political sway.,"Russia Uses Its Oil Giant, Rosneft, as a Foreign Policy Tool",https://www.nytimes.com/2017/10/29/business/energy-environment/russia-venezula-oil-rosneft.html
Patrick Kingsley,29/10/2017,the-new-york-times,"New York Times Resist or Obey Madrid's Rule? Catalonia Civil Servants Must Decide. New York Times Carles Puigdemont, who was fired as Catalonia's president by Spain's central government, walking with his wife, Marcela Topor, in his hometown, Girona, on Saturd…",Resist or Obey Madrid's Rule? Catalonia Civil Servants Must Decide. - New York Times,https://www.nytimes.com/2017/10/29/world/europe/catalonia-spain-carles-puigdemont.html
JACEY FORTIN,29/10/2017,the-new-york-times,The political operative Roger Stone addressing reporters in Washington last month. Mr. Stone’s Twitter account was suspended on Saturday.,Roger Stone Suspended From Twitter After Expletive-Laden Tweets,https://www.nytimes.com/2017/10/29/us/politics/roger-stone-twitter-suspended.html
DIONNE SEARCEY and ERIC SCHMITT,29/10/2017,the-new-york-times,"Militants and smugglers operate in the impoverished African country, where the scale of American military involvement has surprised even high-ranking senators.","In Niger, Where U.S. Troops Died, a Lawless and Shifting Landscape",https://www.nytimes.com/2017/10/29/world/africa/niger-ambush-isis.html
Cecilia Kang,29/10/2017,the-new-york-times,"New York Times Mark Warner: Tech Millionaire Who Became Tech's Critic in Congress New York Times WASHINGTON — Senator Mark Warner was fired up. Sitting in his basement office at the Capitol last week, he leaned forward in his chair, waved his hands in the air…",Mark Warner: Tech Millionaire Who Became Tech's Critic in Congress - New York Times,https://www.nytimes.com/2017/10/29/technology/mark-warner-tech-critic-russia.html
CARLOTTA GALL and ELIAN PELTIER,29/10/2017,the-new-york-times,The activist Henda Ayari and another woman filed police complaints accusing Tariq Ramadan of violent attacks. He is the author of numerous books on modern Islam and a well-known figure in the media.,2 Frenchwomen Accuse Prominent Islamic Scholar of Sexual Assault,https://www.nytimes.com/2017/10/29/world/europe/france-tariq-ramadan.html
HELENE COOPER,29/10/2017,the-new-york-times,"No president who has slept at the Mansion for any extended period has come to a decent end. The place, as any Liberian will tell you, is both haunted and jinxed.","Monrovia Journal: In Liberia, an Executive Mansion Fit for a President — and Ghosts, Too",https://www.nytimes.com/2017/10/29/world/africa/liberia-executive-mansion.html
ALISSA J. RUBIN,29/10/2017,the-new-york-times,"Catalonia residents who demonstrated in Barcelona on Sunday struck a moderate tone, saying they embraced both their Catalan and Spanish identities.",‘I Don’t Want an Independent Catalonia’: Rally Backs Unified Spain,https://www.nytimes.com/2017/10/29/world/europe/spain-catalonia-rally.html
SHARON OTTERMAN,29/10/2017,the-new-york-times,"Stephen Ryan-Vuotto, 55, said he was abused by Rev. Robert V. Lott more than 50 times between 1975 and 1985. He had kept silent, in part, because after the abuse ended, he became a priest.",A Revered New York Priest Is Named a Predator,https://www.nytimes.com/2017/10/29/nyregion/priest-sex-abuse-robert-lott.html
CADE METZ,29/10/2017,the-new-york-times,"In virtual reality simulations, driverless cars operated by Waymo can practice driving the same intersection, in the same driving conditions, thousands of times.",What Virtual Reality Can Teach a Driverless Car,https://www.nytimes.com/2017/10/29/business/virtual-reality-driverless-cars.html
"JESS BIDGOOD, MIRIAM JORDAN and ADAM NAGOURNEY",29/10/2017,the-new-york-times,Women in Sacramento complain of a culture of rampant sexual misconduct and of a system that does not seriously address their complaints.,Sexual Misconduct in California’s Capitol Is Difficult to Escape,https://www.nytimes.com/2017/10/29/us/sacramento-sexual-harassment-california.html
HENG,29/10/2017,the-new-york-times,Victory in this month’s elections fueled the Prime Minister’s hopes to alter the constitution.,Heng on Japan’s Parliamentary Elections and Constitution,https://www.nytimes.com/2017/10/29/opinion/heng-on-japans-parliamentary-elections-and-constitution.html
BEN BRANTLEY,29/10/2017,the-new-york-times,"David Harrower’s remarkable play, depicting a romantic triangle in a desolate, premodern world, finally receives its New York premiere.","Review: ‘Knives in Hens,’ a Wondrous Drama of the Lust for Language",https://www.nytimes.com/2017/10/29/theater/knives-in-hens-review-david-harrower.html
,29/10/2017,the-new-york-times,The following tax-exempt fixed-income issues are scheduled for pricing this week.,Treasury Auctions Set for the Week of Oct. 30,https://www.nytimes.com/2017/10/29/business/treasury-auctions.html
CHARLES McDERMID,29/10/2017,the-new-york-times,Here’s what you need to know to start your day.,"Asia and Australia Edition: Russia Investigation, North Korea, Catalonia: Your Monday Briefing",https://www.nytimes.com/2017/10/29/briefing/russia-investigation-north-korea-catalonia.html
ERIC SCHMITT,29/10/2017,the-new-york-times,"Staff Sgt. Logan J. Melgar, 34, a veteran of two deployments to Afghanistan, was found dead on June 4, and his superiors almost immediately suspected foul play.",Military Investigating Whether Navy SEALs Strangled Green Beret in Mali,https://www.nytimes.com/2017/10/29/us/politics/navy-seals-team-6-strangle-green-beret-mali.html
NEIL GENZLINGER,29/10/2017,the-new-york-times,"At Battery Park in Manhattan and many other places, countless people have seen her works, which often incorporated images from the natural world.","Wopo Holup, Who Adorned Public Spaces With Art, Dies at 80",https://www.nytimes.com/2017/10/29/obituaries/wopo-holup-who-adorned-public-spaces-with-art-dies-at-80.html
ArtsJournal2,29/10/2017,the-new-york-times,"Ironically, the first show of The Bridge Theatre, a venture from former National Theatre head Nicholas Hytner and his former executive director, Nick Starr, is about Marx.",A New Theatre In London Is Making Bank As It Steps Away From Government Funding,https://www.nytimes.com/2017/10/27/theater/bridge-theater-london-nicholas-hytner-young-marx.html
JEFF NESBIT,30/10/2017,the-new-york-times,A leading medical journal warns that the impact of planetary warming on human well-being is “far worse than previously understood.”,Op-Ed Contributor: Climate Change Is Bad for Your Health,https://www.nytimes.com/2017/10/30/opinion/climate-change-health-heat.html
DAVID BROOKS,30/10/2017,the-new-york-times,A Trump rally in Florida the day before the presidential election.,Op-Ed Columnist: When Politics Becomes Your Idol,https://www.nytimes.com/2017/10/30/opinion/when-politics-becomes-your-idol.html
THE EDITORIAL BOARD,30/10/2017,the-new-york-times,Robert Mueller III makes his move and goes to the heart of Donald Trump’s campaign.,Editorial: Is the White House Scared Yet?,https://www.nytimes.com/2017/10/30/opinion/manafort-indictment-mueller-trump.html
DAVID FRENCH,30/10/2017,the-new-york-times,Republicans are demonstrating a striking degree of hypocrisy because of partisanship and “fake news.”,Op-Ed Contributor: Mueller’s Investigation Won’t Shake Trump’s Base,https://www.nytimes.com/2017/10/30/opinion/mueller-trump-supporters.html
"RAPHAEL MINDER, PATRICK KINGSLEY and MILAN SCHREUER",30/10/2017,the-new-york-times,"Carles Puigdemont, the former leader of Catalonia, in Girona, Spain, on Saturday. He should face rebellion charges after the regional Parliament declared independence from Spain, the attorney general said on Monday.",Catalonia Leader Turns Up in Belgium After Spain Seeks Prosecution,https://www.nytimes.com/2017/10/30/world/europe/Carlos-puigdemont-Belgium-Spain.html
HEATHER MURPHY,30/10/2017,the-new-york-times,"A dissertation called ""The Undetected Rapist,"" by a one of the first researchers to investigate sexual assault, included articles with these headlines. They contributed to misconceptions about rapists, he concluded, most of whom do not appear in news stories …",Mind: What Experts Know About Men Who Rape,https://www.nytimes.com/2017/10/30/health/men-rape-sexual-assault.html
